request_id,zone_id,event_time,ingest_time,final_fare,surge_multiplier,weather
e7184020-7ddf-4516-8a3a-edad18762254,Midtown,2026-03-01 18:09:27,2026-03-01 18:10:27,16.35,1.2,clear
3f143e02-879f-4647-8ea3-f747bf2a5507,UnionStation,2026-03-01 16:55:33,2026-03-01 18:11:51,28.07,1.3,rain
42e43831-ee83-4b29-b3cb-127d0e52dfe8,Midtown,2026-03-01 18:12:09,2026-03-01 18:12:50,18.48,1.2,clear
3e242387-9fc8-4383-9e42-58db05f2db5f,Waterfront,2026-03-01 18:12:23,2026-03-01 18:13:12,24.54,1.2,clear
bab55fd9-3069-4323-80d5-43497d813f06,Yorkdale,2026-03-01 18:11:53,2026-03-01 18:13:30,21.33,1.2,clear
88683e25-4d74-4dee-9740-799cdd6c969d,Waterfront,2026-03-01 18:13:17,2026-03-01 18:14:15,19.45,1.2,clear
68b9c8aa-84b7-4124-b817-4b4f038a9052,Scarborough,2026-03-01 18:13:59,2026-03-01 18:14:37,14.34,1.2,clear
edc24d1b-d001-4820-8c7d-742ce76dc3fd,Scarborough,2026-03-01 18:14:39,2026-03-01 18:14:49,27.25,1.2,clear
2410baba-8b58-4947-bdbb-644df02a8b21,Downtown,2026-03-01 18:15:26,2026-03-01 18:15:34,28.26,1.2,clear
ec155d34-2b65-4ef3-b631-ff59adda5c79,Airport,2026-03-01 18:14:43,2026-03-01 18:15:37,19.84,1.2,clear
f3c64710-01e1-4304-9c87-5a86cc6601b1,Yorkdale,2026-03-01 18:16:14,2026-03-01 18:16:49,36.0,1.8,snow
76231e3c-e815-46f2-9823-0e66a1bd8dc5,Waterfront,2026-03-01 18:15:15,2026-03-01 18:16:58,17.57,1.8,snow
882a0868-179d-4953-8cc4-697177dc1740,Airport,2026-03-01 18:16:37,2026-03-01 18:17:23,24.15,1.2,clear
8cf3c799-721f-4128-9e70-18010b85b9a6,UnionStation,2026-03-01 18:18:27,2026-03-01 18:19:26,21.97,1.2,clear
094dbef2-4476-4268-ac9e-6bb7ed303b7c,UofT,2026-03-01 18:18:41,2026-03-01 18:19:27,13.9,1.5,rain
f022d326-445e-408d-951f-a59846c2d4ba,Etobicoke,2026-03-01 18:21:47,2026-03-01 18:22:26,14.46,1.5,rain
d33901f6-631f-46c2-ad55-89c87532d0ae,Airport,2026-03-01 18:20:46,2026-03-01 18:22:57,24.09,1.2,clear
1e680bd1-0595-4c54-ae0a-961b574615f4,UofT,2026-03-01 18:21:28,2026-03-01 18:23:50,16.35,1.2,clear
77944996-92d4-45c7-b2ec-b29e04025228,Downtown,2026-03-01 18:21:28,2026-03-01 18:24:13,19.38,1.2,clear
e476ad67-7a6d-45bc-ac9b-22268b26106e,Downtown,2026-03-01 18:25:30,2026-03-01 18:25:59,22.63,1.2,clear
50f8e89d-c32f-406c-bbfb-acaddc6147ca,NorthYork,2026-03-01 18:18:57,2026-03-01 18:26:06,29.54,1.2,clear
bcb74d73-5683-40d6-84a6-d18815c4908b,NorthYork,2026-03-01 18:25:07,2026-03-01 18:26:54,27.57,1.2,clear
3588e868-a524-4e5c-abfb-be115e2c7ecb,Etobicoke,2026-03-01 18:27:06,2026-03-01 18:27:18,27.54,1.2,clear
ee48c5d1-d634-4bbe-91a3-aae57b5050b5,Midtown,2026-03-01 18:27:24,2026-03-01 18:27:53,17.83,1.2,clear
1a1d748a-7509-404f-85a1-d57a60ec6039,Airport,2026-03-01 18:27:30,2026-03-01 18:28:07,21.61,1.2,clear
5cc0c914-9f10-429a-9d1a-5ee850b9e3be,Downtown,2026-03-01 18:27:56,2026-03-01 18:28:54,22.33,1.5,rain
f205916c-b390-45b3-a46f-c083c7e41b51,Airport,2026-03-01 18:28:55,2026-03-01 18:29:18,10.49,1.2,clear
3c33ee3e-4574-4c9d-9e0a-6ab28e2bfd70,UnionStation,2026-03-01 18:29:22,2026-03-01 18:29:37,27.17,1.5,rain
77c3d9e4-1238-4db4-b0dc-616fb7e111bc,Etobicoke,2026-03-01 18:31:05,2026-03-01 18:31:16,21.54,1.5,rain
c3364247-bce9-470d-96ca-2dca64d918c1,Airport,2026-03-01 18:31:06,2026-03-01 18:31:41,15.09,1.2,clear
e348da57-8005-4fc3-9e63-dc4b5f995471,Midtown,2026-03-01 18:28:52,2026-03-01 18:31:44,19.34,1.2,clear
d532a60e-91d3-45b5-8bd7-6f96f404332d,UofT,2026-03-01 18:24:47,2026-03-01 18:31:54,22.61,1.2,clear
63b9a896-3735-497f-87fe-19c5ac55b9c2,Etobicoke,2026-03-01 18:32:32,2026-03-01 18:32:43,17.78,1.2,clear
a31a3b7e-4a69-4a62-8e9b-1b0aac6cf41a,NorthYork,2026-03-01 18:25:41,2026-03-01 18:34:17,13.1,1.2,clear
cf1d9c0f-c8bf-4931-a9cf-53ee7c176e4d,NorthYork,2026-03-01 18:35:52,2026-03-01 18:35:56,28.42,1.2,clear
564a134e-e018-4318-a464-76782aeca502,Airport,2026-03-01 18:35:51,2026-03-01 18:36:28,35.97,1.5,rain
ef0e23c3-08ec-487f-885c-e2483979b9cf,NorthYork,2026-03-01 18:36:35,2026-03-01 18:37:02,12.22,1.2,clear
654eb394-7164-4bf9-aaae-420455ecf2f9,Midtown,2026-03-01 18:36:21,2026-03-01 18:37:18,14.35,1.2,clear
27b380ee-a07c-437f-b8bb-431c8b02e330,UnionStation,2026-03-01 18:37:13,2026-03-01 18:37:40,13.48,1.2,clear
8bbc59eb-7719-4d8f-acd5-7bfb87337444,UofT,2026-03-01 18:37:50,2026-03-01 18:37:57,16.27,1.2,clear
f8967ff9-8332-4597-be05-d2bd98952dad,Etobicoke,2026-03-01 18:38:01,2026-03-01 18:38:04,21.9,1.2,clear
b67d5c70-ac54-444d-aab3-1d8383c3f481,Etobicoke,2026-03-01 18:35:02,2026-03-01 18:38:29,13.59,1.5,rain
9464f47c-fccb-4089-909c-7eaf65e68095,Downtown,2026-03-01 18:39:15,2026-03-01 18:39:56,13.73,1.2,clear
685a0878-d2ef-4818-8982-7bb9ef6755b8,Downtown,2026-03-01 18:39:53,2026-03-01 18:40:04,13.43,1.5,rain
9b4bdcee-193d-41df-8133-2384071f95af,Scarborough,2026-03-01 18:40:56,2026-03-01 18:41:15,25.42,1.2,clear
ba1001ca-7d5b-43e9-9068-8f4950e13e6b,UofT,2026-03-01 18:40:13,2026-03-01 18:41:50,14.88,1.2,clear
79c6609f-4c5e-400b-8bfd-642c437c2d82,UnionStation,2026-03-01 18:42:30,2026-03-01 18:42:40,15.29,1.2,clear
23f70109-b999-4ae8-be4c-c428bf903d67,UnionStation,2026-03-01 18:42:58,2026-03-01 18:43:58,20.81,1.2,clear
7620e63c-1a49-4e40-97c3-07ab2a6bfa96,Waterfront,2026-03-01 18:43:32,2026-03-01 18:45:04,9.74,1.2,clear
d2f1ca84-bb97-4a8e-bbad-381e15a66ba9,Airport,2026-03-01 18:44:48,2026-03-01 18:45:23,25.24,1.8,snow
be95a518-f578-4a43-ad2f-826c6697ddbd,Downtown,2026-03-01 18:46:11,2026-03-01 18:46:11,40.36,1.8,snow
f32f3fef-b1a9-4f2e-a143-891a4dfb61f9,Yorkdale,2026-03-01 18:45:52,2026-03-01 18:46:21,28.5,1.2,clear
c87330f4-d106-47fc-8fa9-b1330c9a8e9e,Yorkdale,2026-03-01 18:47:52,2026-03-01 18:48:10,18.73,1.2,clear
db687254-9f8d-4bc6-b4ec-d107aa966965,Yorkdale,2026-03-01 18:48:12,2026-03-01 18:48:39,18.87,1.2,clear
cccd5cb6-13be-4c2c-867d-a6c50e9474a6,UnionStation,2026-03-01 18:48:18,2026-03-01 18:48:56,12.06,1.2,clear
70c565b6-3767-462d-8628-188dedf5590f,Etobicoke,2026-03-01 18:49:00,2026-03-01 18:49:37,29.44,1.2,clear
8181dc94-9cc6-4312-8daa-760e40c2fc10,UofT,2026-03-01 18:39:55,2026-03-01 18:49:43,18.19,1.2,clear
73d36004-ea5a-490c-965a-0be17531a54d,Waterfront,2026-03-01 18:47:47,2026-03-01 18:50:08,12.38,1.2,clear
f87b7feb-e49d-4161-a551-b2d6974222a1,Etobicoke,2026-03-01 18:48:37,2026-03-01 18:51:10,22.61,1.2,clear
2cb242e7-f9a8-4141-ac5d-53b703e24604,UnionStation,2026-03-01 18:47:01,2026-03-01 18:51:16,15.16,1.2,clear
f5bfeb59-5565-4b2b-90a8-bb46a993859a,Yorkdale,2026-03-01 18:48:33,2026-03-01 18:51:16,19.26,1.5,rain
345af0c7-8693-41c5-8650-a61ea9dffa83,Airport,2026-03-01 18:53:07,2026-03-01 18:53:47,20.98,1.2,clear
ad7a60df-00dc-452f-a363-a0dbd14217b7,UofT,2026-03-01 18:51:36,2026-03-01 18:53:59,13.39,1.5,rain
2de56fe8-7a96-4913-8b85-02d68b761f55,Airport,2026-03-01 18:53:59,2026-03-01 18:54:14,11.54,1.2,clear
c7a7feae-2790-4ecf-9bbb-4aa8cb76e15d,NorthYork,2026-03-01 18:54:22,2026-03-01 18:55:14,14.01,1.5,rain
3b2b00cc-4e75-486e-be13-d3581de29800,Scarborough,2026-03-01 18:55:51,2026-03-01 18:55:51,15.99,1.2,clear
c0369822-ec0c-48de-b6d1-56c51306fb6f,UnionStation,2026-03-01 18:55:49,2026-03-01 18:56:45,27.34,1.2,clear
c2f2ce2f-c204-4dc5-8199-6821ab57b8a6,Downtown,2026-03-01 18:57:28,2026-03-01 18:58:05,33.81,1.8,snow
7de875b9-f590-4e8a-a422-62ad7c44383e,NorthYork,2026-03-01 18:56:37,2026-03-01 18:58:42,18.14,1.2,clear
ad6022a4-936e-49d3-bd5d-245f8a6e4f75,Midtown,2026-03-01 18:58:26,2026-03-01 18:59:12,28.7,1.2,clear
8e098f7c-f356-475b-b218-a3154759e0c1,Scarborough,2026-03-01 18:58:47,2026-03-01 18:59:51,23.09,1.2,clear
c7b80fc6-7bf2-46dc-aaba-1434f2db5781,UofT,2026-03-01 18:58:47,2026-03-01 19:00:17,18.57,1.2,clear
5cb2e883-a385-4054-9390-2794e808d73c,NorthYork,2026-03-01 18:59:46,2026-03-01 19:00:38,25.4,1.2,clear
bf88a02b-7cd3-4310-b1fe-40906419d8c7,Scarborough,2026-03-01 18:58:52,2026-03-01 19:01:01,12.6,1.5,rain
e4bb3bb2-aa83-4e69-ab77-9d4eac8f29e4,Yorkdale,2026-03-01 18:56:35,2026-03-01 19:02:30,27.71,1.2,clear
fa5e61a3-ed09-4c2b-b6ef-c5cc22463044,NorthYork,2026-03-01 19:02:41,2026-03-01 19:03:15,29.84,1.2,clear
ba33230e-7a49-484c-af45-66a07b1022c3,Midtown,2026-03-01 19:03:03,2026-03-01 19:03:32,25.24,1.5,rain
51aede43-7e0b-4778-822b-e5eb9bc63bef,NorthYork,2026-03-01 19:01:32,2026-03-01 19:03:33,14.58,1.2,clear
90bf682e-86a7-4bf3-9873-e4dffd55bc53,Scarborough,2026-03-01 19:02:46,2026-03-01 19:04:14,10.19,1.2,clear
fc0ea96c-f6e2-46da-8686-ff0ab8e8801d,Midtown,2026-03-01 19:03:38,2026-03-01 19:04:38,26.72,1.2,clear
76213f27-ca08-459a-aabf-902dd7f2ccb7,Midtown,2026-03-01 19:04:57,2026-03-01 19:05:03,28.94,1.5,rain
fd33031b-a095-4a6e-b72d-2c1d26bc7bab,Airport,2026-03-01 19:04:50,2026-03-01 19:05:16,17.21,1.2,clear
1f9bea1d-2dc8-44ab-8582-8157d4a5fe7f,Yorkdale,2026-03-01 19:06:28,2026-03-01 19:06:49,36.94,1.5,rain
26e07d48-b7de-4272-a2d1-f15a492aaa09,Midtown,2026-03-01 18:58:41,2026-03-01 19:07:57,10.84,1.2,clear
fde26f94-c0fc-477c-98b8-5fdd3b34314d,Scarborough,2026-03-01 19:00:17,2026-03-01 19:08:41,26.78,1.2,clear
bbc447bd-4cb0-4b63-9ea0-cfa5ba82c20f,Etobicoke,2026-03-01 19:08:42,2026-03-01 19:08:56,33.1,1.5,rain
cdf81766-fae9-44eb-80c0-d2348cdb148e,Yorkdale,2026-03-01 19:09:05,2026-03-01 19:09:11,14.62,1.2,clear
0e24d46d-edf0-433e-a0d0-9d99f72407cf,UnionStation,2026-03-01 19:09:15,2026-03-01 19:09:52,23.43,1.5,rain
ab6074e5-162a-4400-aa06-f4058e410852,UnionStation,2026-03-01 19:09:55,2026-03-01 19:10:14,19.97,1.2,clear
3011cd29-4023-4bf8-b0f0-483f96b79518,Downtown,2026-03-01 19:10:13,2026-03-01 19:10:23,12.27,1.2,clear
553e6399-b91f-4f31-b18e-5def1df4a395,Yorkdale,2026-03-01 19:11:05,2026-03-01 19:12:21,15.02,1.5,rain
d3be7dfd-05a9-4e92-a40a-a741b3a24673,Downtown,2026-03-01 19:12:54,2026-03-01 19:13:06,20.21,1.2,clear
2eafdcc2-c108-4ab5-860f-36ba4af778b3,Midtown,2026-03-01 19:12:32,2026-03-01 19:13:18,29.52,1.2,clear
26f54a65-d6a5-4515-bb64-184963ca392c,UofT,2026-03-01 19:07:23,2026-03-01 19:13:18,9.89,1.2,clear
4bbc9a5d-57ee-4204-aaae-269cec927500,Yorkdale,2026-03-01 19:12:58,2026-03-01 19:13:32,28.05,1.8,snow
0c950d06-7a30-42e1-85fe-dfba49ddec85,Yorkdale,2026-03-01 19:13:40,2026-03-01 19:14:36,29.28,1.2,clear
4e6d5ce3-9edf-4845-b8eb-b1d8389c3542,Scarborough,2026-03-01 19:16:54,2026-03-01 19:17:03,18.81,1.2,clear
96e8af4b-fa4c-41d8-bea8-0515f15267e1,Etobicoke,2026-03-01 19:17:02,2026-03-01 19:17:28,32.45,1.5,rain
24b9b3b1-0da4-4f8f-8d78-1612167ca7a2,UofT,2026-03-01 19:18:40,2026-03-01 19:19:23,28.52,1.2,clear
55f3cd6d-3d18-480b-a8c5-896605d01fae,UofT,2026-03-01 19:17:59,2026-03-01 19:20:22,20.6,1.2,clear
dc90921b-756f-4a7e-8315-84f981d1556f,Midtown,2026-03-01 19:20:04,2026-03-01 19:20:34,11.64,1.2,clear
18845a2f-9bd4-403d-9667-ac5702d70d87,Yorkdale,2026-03-01 19:18:54,2026-03-01 19:21:14,18.58,1.2,clear
de7bc7e8-41ac-443c-9124-45f0cb619e35,UnionStation,2026-03-01 19:21:12,2026-03-01 19:21:57,29.32,1.2,clear
e60bbae0-a375-4e38-8539-d41ab73ddacb,UnionStation,2026-03-01 19:23:03,2026-03-01 19:24:03,13.48,1.2,clear
9af77f24-90dc-4ba7-ac48-8cbb87fe5d45,Midtown,2026-03-01 19:23:18,2026-03-01 19:24:13,19.28,1.2,clear
a31425f7-67a5-4ace-9516-f151a97e39b0,Airport,2026-03-01 19:21:57,2026-03-01 19:24:25,27.83,1.5,rain
e18caaca-3ed1-49cb-886b-751efe20074e,Etobicoke,2026-03-01 19:25:42,2026-03-01 19:25:46,41.09,1.8,snow
bce8c727-2701-4c26-922f-30928852b62a,UnionStation,2026-03-01 19:25:24,2026-03-01 19:26:15,31.77,1.8,snow
74db5276-64f7-4d68-90a9-4db3a1cccdc9,Downtown,2026-03-01 19:24:48,2026-03-01 19:27:38,23.27,1.2,clear
40ae7718-b9e1-43df-a7f1-f35315a52c5c,Yorkdale,2026-03-01 19:28:08,2026-03-01 19:28:09,23.1,1.2,clear
59f1d7d9-01ec-4a01-95f4-e62156b3eaf9,Downtown,2026-03-01 19:18:34,2026-03-01 19:28:27,10.0,1.2,clear
4d2573de-fe1d-4215-a2e9-e1c7de4b2283,UofT,2026-03-01 19:29:50,2026-03-01 19:30:47,19.32,1.2,clear
3e6d2de3-8609-44e4-825b-2b3fe3cb8e94,Midtown,2026-03-01 19:30:06,2026-03-01 19:31:01,23.34,1.2,clear
c5e56a40-61dd-450b-a4ab-a50b5125d944,Yorkdale,2026-03-01 19:31:23,2026-03-01 19:31:26,27.41,1.2,clear
b93a5efe-5897-49e4-9ce0-4f654fb373d2,Downtown,2026-03-01 19:30:48,2026-03-01 19:31:45,14.01,1.2,clear
a5de0bab-6e54-4962-b0b8-83faff0251f2,Etobicoke,2026-03-01 19:31:08,2026-03-01 19:31:56,15.22,1.2,clear
f21fa13d-4095-434c-80d9-cf7c4643342b,Midtown,2026-03-01 19:31:22,2026-03-01 19:32:11,24.18,1.2,clear
684b9bff-8c7d-484f-9c49-3530834813ba,Waterfront,2026-03-01 19:32:08,2026-03-01 19:32:17,35.58,1.5,rain
d328c3c4-7ac6-43fb-96c5-7eca34e63781,UnionStation,2026-03-01 19:31:40,2026-03-01 19:32:21,16.06,1.2,clear
2231e823-711d-49a2-b1aa-7b77df2c067c,UnionStation,2026-03-01 19:33:50,2026-03-01 19:33:51,28.5,1.5,rain
c772f98d-4d0e-41ce-96bc-ab6e997f8958,NorthYork,2026-03-01 19:34:24,2026-03-01 19:34:32,21.18,1.2,clear
8aeb436e-7422-4422-af19-73320f5e7756,Waterfront,2026-03-01 19:33:52,2026-03-01 19:34:49,19.5,1.2,clear
d9e780bd-8feb-4a74-83d3-ce9d0b0fa521,Midtown,2026-03-01 19:34:26,2026-03-01 19:35:04,29.19,1.5,rain
43fd56f2-2ab7-4f2c-99e6-70c0ad6c6271,Downtown,2026-03-01 19:34:18,2026-03-01 19:35:32,22.35,1.8,snow
0f499666-3594-4be7-a99e-757738c2357f,UofT,2026-03-01 19:35:55,2026-03-01 19:36:24,26.68,1.2,clear
02c5ad2e-7350-4c8e-b7d7-4b849231755f,Midtown,2026-03-01 19:36:33,2026-03-01 19:36:40,12.62,1.2,clear
075b799d-5cea-48c7-9998-7eac1c8b602e,UofT,2026-03-01 19:35:07,2026-03-01 19:37:50,15.74,1.2,clear
7a176702-ee07-40c6-9f54-e278b12dd023,Midtown,2026-03-01 19:37:48,2026-03-01 19:38:36,17.23,1.2,clear
3ed01631-42c2-4b1f-b14c-bba80f39abaa,Waterfront,2026-03-01 19:38:05,2026-03-01 19:38:41,22.47,1.2,clear
129a8155-097f-47b0-9049-0d7ca2319d7a,Yorkdale,2026-03-01 19:38:19,2026-03-01 19:38:44,27.03,1.2,clear
6ba10da6-eb74-4f71-b12d-7615c0109903,Downtown,2026-03-01 19:38:22,2026-03-01 19:39:03,21.26,1.8,snow
59a4a409-c3dc-41a3-a08a-19a1fecb4ace,UofT,2026-03-01 19:37:02,2026-03-01 19:39:14,22.54,1.2,clear
6a3b9a08-1158-4ba9-acd9-8a12b10b551e,UofT,2026-03-01 19:39:36,2026-03-01 19:39:56,10.41,1.2,clear
5db9c2e6-c741-4d0f-887f-4b2bbecce4d6,Yorkdale,2026-03-01 19:39:29,2026-03-01 19:40:12,23.83,1.2,clear
6a0292db-562f-434a-bb2e-239cd2a9e931,NorthYork,2026-03-01 19:39:55,2026-03-01 19:40:31,14.45,1.2,clear
3b181586-dd13-4a61-b5ae-e45086ecf288,Etobicoke,2026-03-01 19:40:04,2026-03-01 19:40:57,27.66,1.2,clear
d93b0256-2b53-409a-b83b-feae2eb0bf6b,Scarborough,2026-03-01 19:40:52,2026-03-01 19:40:57,25.73,1.2,clear
a216a75e-9092-498d-9b55-a54324a58f78,Airport,2026-03-01 19:40:48,2026-03-01 19:42:03,29.81,1.2,clear
e40191e0-a12e-4efa-a652-d872d3222703,Scarborough,2026-03-01 19:43:09,2026-03-01 19:43:10,17.33,1.2,clear
c164d1ec-4e80-4485-9b0b-3d1d07828f5e,Etobicoke,2026-03-01 19:45:02,2026-03-01 19:45:29,11.91,1.2,clear
fb9964a2-b7cc-4f33-8ee4-e166d7f03115,NorthYork,2026-03-01 19:46:28,2026-03-01 19:46:53,15.35,1.2,clear
912671d3-2f3c-458b-97a9-a4b738e1e91f,Downtown,2026-03-01 19:47:17,2026-03-01 19:47:47,14.45,1.2,clear
46923f92-8bc5-48fd-acf1-1e5b37e7f4b1,UnionStation,2026-03-01 19:49:59,2026-03-01 19:50:17,21.46,1.2,clear
b4b72271-0c88-4b3d-b09a-d03267e76e8c,UnionStation,2026-03-01 19:51:22,2026-03-01 19:51:54,10.21,1.2,clear
4f450304-d359-4257-a8c9-00daee0831a6,UnionStation,2026-03-01 19:51:51,2026-03-01 19:54:21,22.1,1.2,clear
09d9d423-0c89-40fe-bd8d-18aaa7919cb1,Airport,2026-03-01 19:53:40,2026-03-01 19:54:58,24.32,1.5,rain
4ae8b679-2c25-493c-8fd5-0b9fb885f6e0,Airport,2026-03-01 19:56:26,2026-03-01 19:56:34,10.53,1.2,clear
f4209668-c29b-446d-b65a-4fb7ddd74e16,Scarborough,2026-03-01 19:56:31,2026-03-01 19:56:42,25.14,1.2,clear
23233304-885e-432a-802c-c07b039b2a0a,Airport,2026-03-01 19:56:21,2026-03-01 19:56:54,12.66,1.2,clear
e2810ecf-7861-4a91-a142-59a9bd230f84,Scarborough,2026-03-01 19:56:42,2026-03-01 19:57:21,28.13,1.5,rain
00817e26-a43f-429d-b767-23220c3a23c0,Etobicoke,2026-03-01 19:57:08,2026-03-01 19:57:59,24.95,1.2,clear
0323f7d0-6202-4c38-ba63-e527870b5e94,UofT,2026-03-01 19:57:25,2026-03-01 19:58:07,24.52,1.8,snow
21da7365-6a9d-44e7-a9f9-4b8f1bcbc432,NorthYork,2026-03-01 19:58:21,2026-03-01 19:58:32,29.15,1.2,clear
3eb03edf-f41e-4460-9022-63421c9587b3,Yorkdale,2026-03-01 19:58:52,2026-03-01 19:58:59,25.43,1.2,clear
5c14df8f-aa73-4565-b5c8-15dc40506772,UofT,2026-03-01 19:58:59,2026-03-01 19:59:05,15.53,1.2,clear
49a5695b-ec6b-4829-ade0-20ab49f4fbfe,UofT,2026-03-01 19:58:45,2026-03-01 19:59:19,29.08,1.2,clear
cca86b65-548f-4d4f-a0fd-1295646d1785,UofT,2026-03-01 19:58:08,2026-03-01 19:59:29,12.29,1.2,clear
3e449222-1583-49b9-8824-223f954ad5a1,UofT,2026-03-01 20:00:45,2026-03-01 20:01:37,8.06,1.0,clear
ee781646-03c2-43ae-ba91-b02359b5010b,Etobicoke,2026-03-01 20:01:38,2026-03-01 20:01:58,15.11,1.0,clear
71e6584f-485b-47bb-99e7-2f19c72f46b4,Etobicoke,2026-03-01 20:01:25,2026-03-01 20:02:24,17.08,1.0,clear
f2827857-54f7-4edf-b6d3-de5404a680d9,Downtown,2026-03-01 20:01:42,2026-03-01 20:02:31,12.29,1.0,clear
c2b2c6f1-93a1-41bc-b4c5-3703f5aafd67,UnionStation,2026-03-01 20:02:09,2026-03-01 20:02:41,10.56,1.0,clear
00781843-315a-4946-b507-04a3dc3bbbae,Scarborough,2026-03-01 20:02:53,2026-03-01 20:03:24,24.43,1.0,clear
7dcad487-bd81-40ae-942f-8af135b982fe,Downtown,2026-03-01 20:03:19,2026-03-01 20:04:33,11.82,1.0,clear
9bb75e3f-6a7b-4e99-a844-77dcbf7b23cc,UofT,2026-03-01 20:04:36,2026-03-01 20:05:07,32.47,1.6,snow
0bdb5e3b-fb75-4182-8d80-ee30139d8828,Waterfront,2026-03-01 20:05:05,2026-03-01 20:05:50,9.12,1.0,clear
dc6d2760-7fb5-4fce-a842-6d006bd35711,Waterfront,2026-03-01 20:05:21,2026-03-01 20:05:59,20.63,1.0,clear
7b4e7715-5306-4eb4-ba7d-fac2325fa463,Scarborough,2026-03-01 20:04:39,2026-03-01 20:06:14,17.69,1.6,snow
0c0bc0b0-da3c-4b8c-9b32-1a9df85a49a9,Scarborough,2026-03-01 20:06:02,2026-03-01 20:06:21,20.7,1.3,rain
16129c09-c8e3-40bd-8ab6-eb3f14c6b6ff,Yorkdale,2026-03-01 20:04:20,2026-03-01 20:07:48,15.35,1.0,clear
b7194cec-fec2-4f03-80e9-d9b8f36b7240,UofT,2026-03-01 20:07:12,2026-03-01 20:08:06,17.93,1.3,rain
c0b6b9ac-2d97-4362-85e5-c01545ab1331,NorthYork,2026-03-01 20:08:32,2026-03-01 20:09:24,15.66,1.0,clear
555a4733-38d4-4111-828f-a79f40dec1c0,NorthYork,2026-03-01 20:09:22,2026-03-01 20:09:39,30.49,1.3,rain
0fe9917f-499a-4d1b-bbb8-a40f10ceff65,Airport,2026-03-01 20:09:29,2026-03-01 20:09:51,10.63,1.0,clear
03a4cbaf-ef61-4884-937d-9640974adc35,NorthYork,2026-03-01 20:05:48,2026-03-01 20:09:55,20.47,1.0,clear
efc15656-8c7a-43bc-9e6b-2f582f8f2554,Midtown,2026-03-01 20:07:56,2026-03-01 20:10:03,35.8,1.6,snow
e4fafbf5-11cb-4f4c-8759-615de4c887fd,Waterfront,2026-03-01 20:11:26,2026-03-01 20:11:37,11.72,1.0,clear
729f425c-b85e-4cb9-ad8a-a8f258f8a9f5,NorthYork,2026-03-01 20:12:17,2026-03-01 20:12:22,23.25,1.0,clear
fbe0e9b2-403f-449c-86ac-2004a357ecc1,UofT,2026-03-01 20:12:44,2026-03-01 20:13:25,24.34,1.0,clear
4738622e-2183-46f5-b1c4-f55e6ce82a47,Scarborough,2026-03-01 20:13:10,2026-03-01 20:13:53,13.86,1.0,clear
f4190137-9f84-4bb0-94b0-10a13c672ade,UofT,2026-03-01 20:14:08,2026-03-01 20:16:31,12.19,1.3,rain
c016f192-6980-430f-b633-b73405996ab4,Midtown,2026-03-01 20:15:55,2026-03-01 20:16:34,23.96,1.0,clear
338fcb3d-6a80-4333-a187-79b098bc9122,NorthYork,2026-03-01 20:16:03,2026-03-01 20:16:48,21.26,1.3,rain
1d2f0a8e-265c-4682-914c-b0fe51bbe40a,Scarborough,2026-03-01 20:17:28,2026-03-01 20:17:57,8.24,1.0,clear
1ed2ebc6-fe3e-45ed-aee2-c763f256befc,Scarborough,2026-03-01 20:18:36,2026-03-01 20:18:38,23.71,1.3,rain
0595ee3d-6b3a-407a-b759-c5988bef1700,Downtown,2026-03-01 20:18:13,2026-03-01 20:18:42,13.89,1.0,clear
4225b35b-d2c0-4c08-ba14-7f6e539f5aef,UofT,2026-03-01 20:19:47,2026-03-01 20:20:41,14.42,1.6,snow
57903aae-eb63-48be-b434-2c9c1375be80,Downtown,2026-03-01 20:20:57,2026-03-01 20:21:55,15.21,1.6,snow
1a0c0548-621b-463c-9795-99735eff7e56,Yorkdale,2026-03-01 20:21:47,2026-03-01 20:22:12,20.95,1.3,rain
29d2dbea-27df-4167-a673-602005dea6d2,Downtown,2026-03-01 20:22:22,2026-03-01 20:22:43,10.89,1.0,clear
2a7276d4-b8eb-4c5f-b67f-f98d194593a1,Yorkdale,2026-03-01 20:20:24,2026-03-01 20:22:53,22.38,1.0,clear
1220ce05-2657-4ad8-97e8-22eda57b434e,Yorkdale,2026-03-01 20:23:40,2026-03-01 20:24:28,20.17,1.0,clear
e3f35a34-42e0-4503-a3b0-50c1b1073f1c,Scarborough,2026-03-01 20:24:05,2026-03-01 20:24:32,24.32,1.3,rain
ef6e0f63-43fc-4eec-b3ec-e78544ece473,UofT,2026-03-01 20:25:12,2026-03-01 20:26:27,22.38,1.0,clear
3409f266-4dc0-4faa-9c22-95342a027b1d,NorthYork,2026-03-01 20:27:44,2026-03-01 20:27:47,20.6,1.0,clear
3c60005f-2103-4544-ae5d-d5efcc076569,Airport,2026-03-01 20:26:48,2026-03-01 20:29:48,14.98,1.0,clear
6e71e731-c13d-40fd-a1c0-fcac050fc47e,Downtown,2026-03-01 20:31:00,2026-03-01 20:31:09,8.27,1.0,clear
d8c925a0-581e-40a9-82e3-7272a9344254,NorthYork,2026-03-01 20:29:32,2026-03-01 20:31:49,10.01,1.0,clear
5e5d5eb8-f33a-4431-a725-fedf380faa21,Midtown,2026-03-01 20:31:45,2026-03-01 20:32:48,11.06,1.0,clear
d12a29f1-4287-4468-bad8-dd8ac75e553d,UnionStation,2026-03-01 20:31:20,2026-03-01 20:33:02,17.98,1.0,clear
